id_measurement,id_rp,id_sensor,temperature,measured_date,humidity,save_date
29386,2,3,24,2021-05-26 13:47:35.098491+02,27,2021-06-04 11:20:54.205887
29392,2,3,24,2021-05-26 14:02:35.327538+02,28,2021-06-04 11:20:59.52437
29398,2,3,24,2021-05-26 14:17:35.621331+02,28,2021-06-04 11:21:05.102345
29404,2,3,24,2021-05-26 14:32:35.898414+02,28,2021-06-04 11:21:10.440269
29410,2,3,24,2021-05-26 14:47:36.117795+02,28,2021-06-04 11:21:15.759456
29416,2,3,27,2021-06-04 13:21:19.625946+02,43,2021-06-04 11:21:19.677184
29423,2,3,25,2021-05-26 15:12:36.548105+02,29,2021-06-04 11:21:24.606786
29429,2,3,25,2021-05-26 15:27:36.748433+02,29,2021-06-04 11:21:29.963406
29435,2,3,25,2021-05-26 15:42:36.993794+02,29,2021-06-04 11:21:36.032334
29441,2,3,26,2021-05-26 15:57:37.237531+02,30,2021-06-04 11:21:41.955852
29130,2,3,25,2021-05-26 03:07:23.989588+02,24,2021-06-04 11:16:57.039795
29136,2,3,25,2021-05-26 03:22:24.148431+02,24,2021-06-04 11:17:02.681885
29142,2,3,25,2021-05-26 03:37:24.3985+02,24,2021-06-04 11:17:08.106719
29148,2,3,24,2021-05-26 03:52:24.636804+02,24,2021-06-04 11:17:13.629095
29154,2,3,24,2021-05-26 04:07:24.754522+02,25,2021-06-04 11:17:19.23129
29160,2,3,24,2021-05-26 04:22:25.048474+02,25,2021-06-04 11:17:24.505286
29166,2,3,24,2021-05-26 04:37:25.348234+02,25,2021-06-04 11:17:29.921441
29172,2,3,24,2021-05-26 04:52:25.648009+02,26,2021-06-04 11:17:35.500595
29178,2,3,24,2021-05-26 05:07:25.948467+02,26,2021-06-04 11:17:40.87717
29184,2,3,24,2021-05-26 05:22:26.248836+02,26,2021-06-04 11:17:46.367432
29190,2,3,24,2021-05-26 05:37:26.549078+02,27,2021-06-04 11:17:53.364194
29196,2,3,23,2021-05-26 05:52:26.81031+02,27,2021-06-04 11:17:58.683503
29202,2,3,23,2021-05-26 06:07:27.108259+02,27,2021-06-04 11:18:04.048906
29208,2,3,23,2021-05-26 06:22:27.397339+02,28,2021-06-04 11:18:09.449829
29214,2,3,23,2021-05-26 06:37:27.598601+02,28,2021-06-04 11:18:14.835817
29220,2,3,23,2021-05-26 06:52:27.803052+02,28,2021-06-04 11:18:20.171954
29226,2,3,23,2021-05-26 07:07:28.098548+02,28,2021-06-04 11:18:25.51564
29232,2,3,23,2021-05-26 07:22:28.318473+02,28,2021-06-04 11:18:30.854428
29238,2,3,23,2021-05-26 07:37:28.617967+02,28,2021-06-04 11:18:37.1023
29244,2,3,23,2021-05-26 07:52:28.918366+02,28,2021-06-04 11:18:42.395138
29250,2,3,23,2021-05-26 08:07:29.21959+02,29,2021-06-04 11:18:47.736748
29256,2,3,23,2021-05-26 08:22:29.520002+02,29,2021-06-04 11:18:53.080281
29262,2,3,23,2021-05-26 08:37:29.820359+02,29,2021-06-04 11:18:58.403048
29268,2,3,23,2021-05-26 08:52:30.049025+02,29,2021-06-04 11:19:03.80542
29274,2,3,23,2021-05-26 09:07:30.217336+02,29,2021-06-04 11:19:09.137093
29280,2,3,23,2021-05-26 09:22:30.516541+02,29,2021-06-04 11:19:15.96987
29286,2,3,23,2021-05-26 09:37:30.748631+02,29,2021-06-04 11:19:21.291669
29292,2,3,25,2021-05-26 09:52:31.011153+02,28,2021-06-04 11:19:26.826554
29298,2,3,26,2021-05-26 10:07:31.288556+02,27,2021-06-04 11:19:32.21921
29304,2,3,27,2021-05-26 10:22:31.437687+02,26,2021-06-04 11:19:38.955018
29310,2,3,28,2021-05-26 10:37:31.648501+02,25,2021-06-04 11:19:44.241315
29316,2,3,28,2021-05-26 10:52:31.948003+02,25,2021-06-04 11:19:49.554209
29322,2,3,28,2021-05-26 11:07:32.158414+02,25,2021-06-04 11:19:54.904751
29328,2,3,27,2021-05-26 11:22:32.451501+02,27,2021-06-04 11:20:00.29616
29334,2,3,27,2021-05-26 11:37:32.609526+02,28,2021-06-04 11:20:05.606549
29340,2,3,28,2021-05-26 11:52:32.848809+02,27,2021-06-04 11:20:11.500657
29346,2,3,28,2021-05-26 12:07:33.148668+02,26,2021-06-04 11:20:16.808562
29352,2,3,28,2021-05-26 12:22:33.441605+02,26,2021-06-04 11:20:22.144768
29358,2,3,26,2021-05-26 12:37:33.772922+02,25,2021-06-04 11:20:27.467442
29364,2,3,25,2021-05-26 12:52:34.062838+02,27,2021-06-04 11:20:32.824127
29370,2,3,24,2021-05-26 13:07:34.347811+02,27,2021-06-04 11:20:39.541914
29376,2,3,25,2021-05-26 13:22:34.637383+02,27,2021-06-04 11:20:45.361066
29382,2,3,25,2021-05-26 13:37:34.897548+02,27,2021-06-04 11:20:50.66188
29388,2,3,24,2021-05-26 13:52:35.127269+02,28,2021-06-04 11:20:55.973569
29394,2,3,24,2021-05-26 14:07:35.422185+02,28,2021-06-04 11:21:01.299008
29400,2,3,24,2021-05-26 14:22:35.722246+02,28,2021-06-04 11:21:06.897378
29406,2,3,25,2021-05-26 14:37:35.918448+02,28,2021-06-04 11:21:12.223043
29412,2,3,25,2021-05-26 14:52:36.148386+02,28,2021-06-04 11:21:17.535308
29419,2,3,24,2021-05-26 15:02:36.348782+02,29,2021-06-04 11:21:21.058341
29425,2,3,25,2021-05-26 15:17:36.592122+02,29,2021-06-04 11:21:26.403607
29431,2,3,25,2021-05-26 15:32:36.848611+02,29,2021-06-04 11:21:31.746166
29437,2,3,25,2021-05-26 15:47:37.093428+02,30,2021-06-04 11:21:38.41527
29443,2,3,25,2021-05-26 16:02:37.325081+02,30,2021-06-04 11:21:43.730229
29449,2,3,25,2021-05-26 16:17:37.589522+02,30,2021-06-04 11:21:49.171246
29138,2,3,25,2021-05-26 03:27:24.248485+02,24,2021-06-04 11:17:04.501301
29144,2,3,24,2021-05-26 03:42:24.498545+02,25,2021-06-04 11:17:09.912826
29150,2,3,24,2021-05-26 03:57:24.648467+02,25,2021-06-04 11:17:15.4786
29156,2,3,24,2021-05-26 04:12:24.854599+02,25,2021-06-04 11:17:20.988213
29162,2,3,24,2021-05-26 04:27:25.15016+02,25,2021-06-04 11:17:26.318509
29168,2,3,24,2021-05-26 04:42:25.448425+02,26,2021-06-04 11:17:31.684396
29174,2,3,24,2021-05-26 04:57:25.748071+02,26,2021-06-04 11:17:37.422177
29180,2,3,24,2021-05-26 05:12:26.04862+02,26,2021-06-04 11:17:42.634449
29186,2,3,24,2021-05-26 05:27:26.348887+02,26,2021-06-04 11:17:48.773461
29192,2,3,24,2021-05-26 05:42:26.649274+02,27,2021-06-04 11:17:55.146905
29198,2,3,23,2021-05-26 05:57:26.908353+02,27,2021-06-04 11:18:00.47807
29204,2,3,23,2021-05-26 06:12:27.208342+02,27,2021-06-04 11:18:05.845681
29210,2,3,23,2021-05-26 06:27:27.398391+02,28,2021-06-04 11:18:11.257501
29216,2,3,23,2021-05-26 06:42:27.70345+02,28,2021-06-04 11:18:16.599469
29222,2,3,23,2021-05-26 06:57:27.898017+02,28,2021-06-04 11:18:21.98883
29228,2,3,23,2021-05-26 07:12:28.148503+02,28,2021-06-04 11:18:27.318124
29234,2,3,23,2021-05-26 07:27:28.418496+02,28,2021-06-04 11:18:32.632462
29240,2,3,23,2021-05-26 07:42:28.718953+02,28,2021-06-04 11:18:38.830248
29246,2,3,23,2021-05-26 07:57:29.019358+02,28,2021-06-04 11:18:44.173414
29252,2,3,23,2021-05-26 08:12:29.319868+02,29,2021-06-04 11:18:49.500693
29258,2,3,23,2021-05-26 08:27:29.620155+02,29,2021-06-04 11:18:54.859898
29264,2,3,23,2021-05-26 08:42:29.898354+02,29,2021-06-04 11:19:00.198447
29270,2,3,23,2021-05-26 08:57:30.088454+02,29,2021-06-04 11:19:05.570047
29276,2,3,23,2021-05-26 09:12:30.316267+02,29,2021-06-04 11:19:11.468081
29282,2,3,23,2021-05-26 09:27:30.61681+02,29,2021-06-04 11:19:17.713258
29288,2,3,24,2021-05-26 09:42:30.811072+02,29,2021-06-04 11:19:23.243094
29294,2,3,25,2021-05-26 09:57:31.110458+02,28,2021-06-04 11:19:28.628253
29300,2,3,26,2021-05-26 10:12:31.328921+02,27,2021-06-04 11:19:34.083906
29306,2,3,27,2021-05-26 10:27:31.525301+02,27,2021-06-04 11:19:40.72905
29312,2,3,28,2021-05-26 10:42:31.748548+02,25,2021-06-04 11:19:45.976455
29318,2,3,28,2021-05-26 10:57:32.048081+02,25,2021-06-04 11:19:51.348245
29324,2,3,28,2021-05-26 11:12:32.250446+02,25,2021-06-04 11:19:56.68664
29330,2,3,27,2021-05-26 11:27:32.551644+02,27,2021-06-04 11:20:02.060575
29336,2,3,28,2021-05-26 11:42:32.648475+02,27,2021-06-04 11:20:07.383582
29342,2,3,28,2021-05-26 11:57:32.948781+02,26,2021-06-04 11:20:13.267511
29348,2,3,28,2021-05-26 12:12:33.248877+02,26,2021-06-04 11:20:18.628119
29354,2,3,27,2021-05-26 12:27:33.548841+02,27,2021-06-04 11:20:23.895965
29360,2,3,26,2021-05-26 12:42:33.873124+02,25,2021-06-04 11:20:29.277937
29366,2,3,25,2021-05-26 12:57:34.147828+02,26,2021-06-04 11:20:34.732209
29372,2,3,24,2021-05-26 13:12:34.458603+02,27,2021-06-04 11:20:41.782672
29378,2,3,25,2021-05-26 13:27:34.738484+02,27,2021-06-04 11:20:47.113005
29384,2,3,24,2021-05-26 13:42:34.99849+02,27,2021-06-04 11:20:52.442302
29390,2,3,24,2021-05-26 13:57:35.227354+02,28,2021-06-04 11:20:57.761389
29396,2,3,24,2021-05-26 14:12:35.522159+02,28,2021-06-04 11:21:03.049876
29402,2,3,24,2021-05-26 14:27:35.822564+02,29,2021-06-04 11:21:08.670279
29408,2,3,25,2021-05-26 14:42:36.017701+02,28,2021-06-04 11:21:13.995193
29414,2,3,25,2021-05-26 14:57:36.248483+02,29,2021-06-04 11:21:19.310783
29421,2,3,25,2021-05-26 15:07:36.447999+02,29,2021-06-04 11:21:22.815823
29427,2,3,25,2021-05-26 15:22:36.648406+02,29,2021-06-04 11:21:28.174411
29433,2,3,25,2021-05-26 15:37:36.948814+02,29,2021-06-04 11:21:33.599824
29439,2,3,25,2021-05-26 15:52:37.193404+02,30,2021-06-04 11:21:40.166041
29445,2,3,25,2021-05-26 16:07:37.425081+02,30,2021-06-04 11:21:45.538031
29451,2,3,25,2021-05-26 16:22:37.689628+02,30,2021-06-04 11:21:50.981113
29457,2,3,26,2021-05-26 16:37:37.990011+02,29,2021-06-04 11:21:56.372771
29447,2,3,25,2021-05-26 16:12:37.489558+02,30,2021-06-04 11:21:47.383512
29453,2,3,25,2021-05-26 16:27:37.789526+02,30,2021-06-04 11:21:52.79206
29459,2,3,26,2021-05-26 16:42:38.090258+02,30,2021-06-04 11:21:58.167213
29465,2,3,26,2021-05-26 16:57:38.23842+02,29,2021-06-04 11:22:04.255212
29471,2,3,26,2021-05-26 17:12:38.444719+02,29,2021-06-04 11:22:10.421059
29477,2,3,26,2021-05-26 17:27:38.627717+02,29,2021-06-04 11:22:15.906643
29483,2,3,26,2021-05-26 17:42:38.783108+02,29,2021-06-04 11:22:21.419304
29489,2,3,26,2021-05-26 17:57:39.076163+02,28,2021-06-04 11:22:26.907733
29495,2,3,26,2021-05-26 18:12:39.317579+02,28,2021-06-04 11:22:32.595337
29501,2,3,27,2021-05-26 18:27:39.48763+02,28,2021-06-04 11:22:38.878686
29507,2,3,27,2021-05-26 18:42:39.678373+02,28,2021-06-04 11:22:44.213604
29513,2,3,27,2021-05-26 18:57:39.897549+02,28,2021-06-04 11:22:49.588577
29519,2,3,27,2021-05-26 19:12:40.198823+02,27,2021-06-04 11:22:54.869855
29525,2,3,27,2021-05-26 19:27:40.499215+02,27,2021-06-04 11:23:00.228829
29531,2,3,27,2021-05-26 19:42:40.799571+02,26,2021-06-04 11:23:05.604358
29537,2,3,27,2021-05-26 19:57:41.10003+02,27,2021-06-04 11:23:11.285327
29543,2,3,27,2021-05-26 20:12:41.399674+02,26,2021-06-04 11:23:16.611637
29549,2,3,27,2021-05-26 20:27:41.662496+02,26,2021-06-04 11:23:21.992548
29555,2,3,27,2021-05-26 20:42:41.939433+02,26,2021-06-04 11:23:27.513737
29561,2,3,27,2021-05-26 20:57:42.239764+02,26,2021-06-04 11:23:34.292115
29567,2,3,27,2021-05-26 21:12:42.5401+02,26,2021-06-04 11:23:40.035831
29573,2,3,27,2021-05-26 21:27:42.840322+02,26,2021-06-04 11:23:45.399484
29579,2,3,27,2021-05-26 21:42:42.948638+02,28,2021-06-04 11:23:50.786345
29585,2,3,27,2021-05-26 21:57:43.247997+02,31,2021-06-04 11:23:56.151562
29591,2,3,27,2021-05-26 22:12:43.49844+02,32,2021-06-04 11:24:01.528641
29597,2,3,27,2021-05-26 22:27:43.753523+02,31,2021-06-04 11:24:06.841295
29603,2,3,28,2021-05-26 22:42:43.998429+02,30,2021-06-04 11:24:12.273382
29609,2,3,27,2021-05-26 22:57:44.248443+02,31,2021-06-04 11:24:17.590379
29615,2,3,27,2021-05-26 23:12:44.473468+02,31,2021-06-04 11:24:23.005593
29621,2,3,27,2021-05-26 23:27:44.593322+02,32,2021-06-04 11:24:28.402593
29627,2,3,27,2021-05-26 23:42:44.692965+02,32,2021-06-04 11:24:33.851695
29633,2,3,27,2021-05-26 23:57:44.993364+02,32,2021-06-04 11:24:39.564918
29639,2,3,26,2021-05-27 00:12:45.148494+02,33,2021-06-04 11:24:44.978109
29645,2,3,26,2021-05-27 00:27:45.448865+02,33,2021-06-04 11:24:50.313423
29651,2,3,26,2021-05-27 00:42:45.648507+02,33,2021-06-04 11:24:57.489655
29657,2,3,26,2021-05-27 00:57:45.948799+02,34,2021-06-04 11:25:02.850457
29663,2,3,26,2021-05-27 01:12:46.249224+02,34,2021-06-04 11:25:08.246389
29669,2,3,25,2021-05-27 01:27:46.549174+02,34,2021-06-04 11:25:13.635571
29675,2,3,25,2021-05-27 01:42:46.84414+02,35,2021-06-04 11:25:19.111777
29681,2,3,25,2021-05-27 01:57:47.14422+02,36,2021-06-04 11:25:24.585036
29687,2,3,25,2021-05-27 02:12:47.358561+02,36,2021-06-04 11:25:30.17834
29693,2,3,25,2021-05-27 02:27:47.558467+02,37,2021-06-04 11:25:36.942274
29699,2,3,25,2021-05-27 02:42:47.853007+02,37,2021-06-04 11:25:42.754081
29705,2,3,25,2021-05-27 02:57:48.153536+02,37,2021-06-04 11:25:48.123368
29711,2,3,24,2021-05-27 03:12:48.43988+02,38,2021-06-04 11:25:53.565025
29717,2,3,24,2021-05-27 03:27:48.648444+02,38,2021-06-04 11:25:59.044421
29723,2,3,24,2021-05-27 03:42:48.878419+02,38,2021-06-04 11:26:04.50905
29729,2,3,24,2021-05-27 03:57:49.148524+02,38,2021-06-04 11:26:09.98442
29735,2,3,24,2021-05-27 04:12:49.405413+02,39,2021-06-04 11:26:15.406759
29741,2,3,27,2021-06-04 13:26:19.729732+02,43,2021-06-04 11:26:19.767734
29748,2,3,24,2021-05-27 04:37:49.802692+02,39,2021-06-04 11:26:26.017901
29754,2,3,24,2021-05-27 04:52:50.078222+02,39,2021-06-04 11:26:31.900979
29760,2,3,24,2021-05-27 05:07:50.402727+02,39,2021-06-04 11:26:38.348777
29766,2,3,24,2021-05-27 05:22:50.637762+02,39,2021-06-04 11:26:44.075938
29455,2,3,26,2021-05-26 16:32:37.889939+02,29,2021-06-04 11:21:54.590269
29461,2,3,26,2021-05-26 16:47:38.190248+02,30,2021-06-04 11:21:59.939345
29467,2,3,26,2021-05-26 17:02:38.248488+02,29,2021-06-04 11:22:06.615519
29473,2,3,26,2021-05-26 17:17:38.461514+02,29,2021-06-04 11:22:12.262857
29479,2,3,26,2021-05-26 17:32:38.727869+02,29,2021-06-04 11:22:17.702618
29485,2,3,26,2021-05-26 17:47:38.876045+02,29,2021-06-04 11:22:23.220796
29491,2,3,26,2021-05-26 18:02:39.175622+02,28,2021-06-04 11:22:28.901006
29497,2,3,26,2021-05-26 18:17:39.3576+02,28,2021-06-04 11:22:35.088633
29503,2,3,27,2021-05-26 18:32:39.497505+02,28,2021-06-04 11:22:40.633056
29509,2,3,27,2021-05-26 18:47:39.77854+02,28,2021-06-04 11:22:46.001926
29515,2,3,27,2021-05-26 19:02:39.998529+02,27,2021-06-04 11:22:51.320266
29521,2,3,27,2021-05-26 19:17:40.29887+02,27,2021-06-04 11:22:56.663857
29527,2,3,27,2021-05-26 19:32:40.598507+02,27,2021-06-04 11:23:02.008517
29533,2,3,27,2021-05-26 19:47:40.89989+02,26,2021-06-04 11:23:07.733445
29539,2,3,27,2021-05-26 20:02:41.200332+02,26,2021-06-04 11:23:13.078162
29545,2,3,27,2021-05-26 20:17:41.445374+02,26,2021-06-04 11:23:18.367892
29551,2,3,27,2021-05-26 20:32:41.739212+02,26,2021-06-04 11:23:23.794095
29557,2,3,27,2021-05-26 20:47:42.039401+02,27,2021-06-04 11:23:29.902286
29563,2,3,27,2021-05-26 21:02:42.339972+02,26,2021-06-04 11:23:36.389411
29569,2,3,27,2021-05-26 21:17:42.640366+02,26,2021-06-04 11:23:41.862509
29575,2,3,27,2021-05-26 21:32:42.898522+02,26,2021-06-04 11:23:47.178495
29581,2,3,27,2021-05-26 21:47:43.049585+02,29,2021-06-04 11:23:52.568524
29587,2,3,26,2021-05-26 22:02:43.347599+02,31,2021-06-04 11:23:57.950572
29593,2,3,27,2021-05-26 22:17:43.598429+02,31,2021-06-04 11:24:03.284136
29599,2,3,28,2021-05-26 22:32:43.848369+02,30,2021-06-04 11:24:08.593361
29605,2,3,28,2021-05-26 22:47:44.098537+02,30,2021-06-04 11:24:14.055276
29611,2,3,27,2021-05-26 23:02:44.318599+02,31,2021-06-04 11:24:19.407097
29617,2,3,27,2021-05-26 23:17:44.478345+02,32,2021-06-04 11:24:24.836368
29623,2,3,27,2021-05-26 23:32:44.592572+02,32,2021-06-04 11:24:30.171005
29629,2,3,27,2021-05-26 23:47:44.793072+02,32,2021-06-04 11:24:35.907982
29635,2,3,26,2021-05-27 00:02:45.093527+02,32,2021-06-04 11:24:41.359108
29641,2,3,26,2021-05-27 00:17:45.248486+02,33,2021-06-04 11:24:46.760002
29647,2,3,26,2021-05-27 00:32:45.549034+02,33,2021-06-04 11:24:52.409679
29653,2,3,26,2021-05-27 00:47:45.748689+02,34,2021-06-04 11:24:59.332153
29659,2,3,26,2021-05-27 01:02:46.049026+02,34,2021-06-04 11:25:04.618732
29665,2,3,25,2021-05-27 01:17:46.349271+02,34,2021-06-04 11:25:10.035369
29671,2,3,25,2021-05-27 01:32:46.648963+02,35,2021-06-04 11:25:15.438722
29677,2,3,25,2021-05-27 01:47:46.944077+02,35,2021-06-04 11:25:20.992207
29683,2,3,25,2021-05-27 02:02:47.244622+02,36,2021-06-04 11:25:26.486456
29689,2,3,25,2021-05-27 02:17:47.448387+02,36,2021-06-04 11:25:32.273801
29695,2,3,25,2021-05-27 02:32:47.658666+02,37,2021-06-04 11:25:39.146148
29701,2,3,25,2021-05-27 02:47:47.953261+02,37,2021-06-04 11:25:44.558219
29707,2,3,25,2021-05-27 03:02:48.23961+02,37,2021-06-04 11:25:49.877686
29713,2,3,24,2021-05-27 03:17:48.540059+02,38,2021-06-04 11:25:55.37336
29719,2,3,24,2021-05-27 03:32:48.748568+02,38,2021-06-04 11:26:00.838469
29725,2,3,24,2021-05-27 03:47:48.978654+02,38,2021-06-04 11:26:06.334245
29731,2,3,24,2021-05-27 04:02:49.248694+02,39,2021-06-04 11:26:11.773619
29737,2,3,24,2021-05-27 04:17:49.462037+02,39,2021-06-04 11:26:17.205845
29746,2,3,24,2021-05-27 04:32:49.678936+02,39,2021-06-04 11:26:24.031258
29752,2,3,24,2021-05-27 04:47:49.978039+02,39,2021-06-04 11:26:30.065226
29758,2,3,24,2021-05-27 05:02:50.302621+02,39,2021-06-04 11:26:36.414616
29764,2,3,24,2021-05-27 05:17:50.562661+02,39,2021-06-04 11:26:42.297532
29770,2,3,24,2021-05-27 05:32:50.836441+02,39,2021-06-04 11:26:47.697341
29463,2,3,26,2021-05-26 16:52:38.198371+02,29,2021-06-04 11:22:01.895512
29469,2,3,26,2021-05-26 17:07:38.348512+02,29,2021-06-04 11:22:08.621137
29475,2,3,26,2021-05-26 17:22:38.528523+02,29,2021-06-04 11:22:14.086
29481,2,3,26,2021-05-26 17:37:38.782753+02,29,2021-06-04 11:22:19.576981
29487,2,3,26,2021-05-26 17:52:38.975347+02,28,2021-06-04 11:22:25.096766
29493,2,3,26,2021-05-26 18:07:39.276646+02,28,2021-06-04 11:22:30.786975
29499,2,3,27,2021-05-26 18:22:39.458662+02,28,2021-06-04 11:22:37.124131
29505,2,3,27,2021-05-26 18:37:39.598608+02,28,2021-06-04 11:22:42.463703
29511,2,3,27,2021-05-26 18:52:39.877865+02,28,2021-06-04 11:22:47.797735
29517,2,3,27,2021-05-26 19:07:40.098668+02,27,2021-06-04 11:22:53.09381
29523,2,3,27,2021-05-26 19:22:40.399119+02,27,2021-06-04 11:22:58.43079
29529,2,3,27,2021-05-26 19:37:40.699544+02,27,2021-06-04 11:23:03.800992
29535,2,3,27,2021-05-26 19:52:40.999941+02,26,2021-06-04 11:23:09.498125
29541,2,3,27,2021-05-26 20:07:41.299554+02,26,2021-06-04 11:23:14.846458
29547,2,3,27,2021-05-26 20:22:41.538973+02,26,2021-06-04 11:23:20.154326
29553,2,3,27,2021-05-26 20:37:41.839299+02,27,2021-06-04 11:23:25.56279
29559,2,3,27,2021-05-26 20:52:42.139554+02,27,2021-06-04 11:23:32.265665
29565,2,3,27,2021-05-26 21:07:42.440122+02,26,2021-06-04 11:23:38.267592
29571,2,3,27,2021-05-26 21:22:42.74032+02,26,2021-06-04 11:23:43.632934
29577,2,3,27,2021-05-26 21:37:42.948536+02,26,2021-06-04 11:23:48.984382
29583,2,3,27,2021-05-26 21:52:43.14843+02,30,2021-06-04 11:23:54.371561
29589,2,3,26,2021-05-26 22:07:43.398322+02,32,2021-06-04 11:23:59.755392
29595,2,3,27,2021-05-26 22:22:43.652667+02,31,2021-06-04 11:24:05.054749
29601,2,3,28,2021-05-26 22:37:43.898073+02,30,2021-06-04 11:24:10.397637
29607,2,3,27,2021-05-26 22:52:44.198688+02,31,2021-06-04 11:24:15.824509
29613,2,3,28,2021-05-26 23:07:44.418484+02,30,2021-06-04 11:24:21.197661
29619,2,3,27,2021-05-26 23:22:44.578594+02,32,2021-06-04 11:24:26.626374
29625,2,3,27,2021-05-26 23:37:44.592816+02,32,2021-06-04 11:24:31.944901
29631,2,3,27,2021-05-26 23:52:44.893248+02,32,2021-06-04 11:24:37.801891
29637,2,3,26,2021-05-27 00:07:45.142509+02,33,2021-06-04 11:24:43.212193
29643,2,3,26,2021-05-27 00:22:45.348736+02,33,2021-06-04 11:24:48.543901
29649,2,3,26,2021-05-27 00:37:45.598458+02,33,2021-06-04 11:24:54.716121
29655,2,3,26,2021-05-27 00:52:45.847806+02,34,2021-06-04 11:25:01.102835
29661,2,3,26,2021-05-27 01:07:46.149199+02,34,2021-06-04 11:25:06.412437
29667,2,3,25,2021-05-27 01:22:46.449618+02,34,2021-06-04 11:25:11.808364
29673,2,3,25,2021-05-27 01:37:46.743115+02,35,2021-06-04 11:25:17.307853
29679,2,3,25,2021-05-27 01:52:47.044343+02,35,2021-06-04 11:25:22.782428
29685,2,3,25,2021-05-27 02:07:47.34476+02,36,2021-06-04 11:25:28.332323
29691,2,3,25,2021-05-27 02:22:47.548569+02,36,2021-06-04 11:25:34.567754
29697,2,3,25,2021-05-27 02:37:47.753071+02,37,2021-06-04 11:25:40.914754
29703,2,3,25,2021-05-27 02:52:48.053298+02,37,2021-06-04 11:25:46.341892
29709,2,3,24,2021-05-27 03:07:48.339778+02,38,2021-06-04 11:25:51.741841
29715,2,3,24,2021-05-27 03:22:48.640105+02,38,2021-06-04 11:25:57.22802
29721,2,3,24,2021-05-27 03:37:48.848828+02,38,2021-06-04 11:26:02.662003
29727,2,3,24,2021-05-27 03:52:49.078756+02,38,2021-06-04 11:26:08.171831
29733,2,3,24,2021-05-27 04:07:49.355216+02,39,2021-06-04 11:26:13.588579
29739,2,3,24,2021-05-27 04:22:49.56596+02,39,2021-06-04 11:26:19.197696
29744,2,3,24,2021-05-27 04:27:49.578489+02,39,2021-06-04 11:26:21.667423
29750,2,3,24,2021-05-27 04:42:49.877931+02,39,2021-06-04 11:26:28.156393
29756,2,3,24,2021-05-27 04:57:50.178284+02,39,2021-06-04 11:26:33.869755
29762,2,3,24,2021-05-27 05:12:50.445401+02,39,2021-06-04 11:26:40.527891
29768,2,3,24,2021-05-27 05:27:50.737937+02,39,2021-06-04 11:26:45.905727
29774,2,3,24,2021-05-27 05:42:51.027578+02,39,2021-06-04 11:26:51.347241
29780,2,3,24,2021-05-27 05:57:51.327593+02,39,2021-06-04 11:26:56.7463
29772,2,3,24,2021-05-27 05:37:50.929706+02,39,2021-06-04 11:26:49.47976
29778,2,3,24,2021-05-27 05:52:51.227724+02,39,2021-06-04 11:26:54.960649
29784,2,3,24,2021-05-27 06:07:51.527913+02,39,2021-06-04 11:27:00.307371
29790,2,3,24,2021-05-27 06:22:51.828111+02,40,2021-06-04 11:27:05.632406
29796,2,3,24,2021-05-27 06:37:52.118349+02,40,2021-06-04 11:27:11.480843
29802,2,3,24,2021-05-27 06:52:52.358645+02,40,2021-06-04 11:27:16.871786
29808,2,3,24,2021-05-27 07:07:52.648483+02,40,2021-06-04 11:27:22.232078
29814,2,3,24,2021-05-27 07:22:52.927848+02,41,2021-06-04 11:27:27.678607
29820,2,3,24,2021-05-27 07:37:53.153767+02,41,2021-06-04 11:27:33.046233
29826,2,3,24,2021-05-27 07:52:53.451606+02,41,2021-06-04 11:27:38.963055
29832,2,3,24,2021-05-27 08:07:53.751165+02,41,2021-06-04 11:27:44.341273
29838,2,3,24,2021-05-27 08:22:54.052467+02,42,2021-06-04 11:27:51.041659
29844,2,3,24,2021-05-27 08:37:54.352873+02,42,2021-06-04 11:27:56.709064
29850,2,3,23,2021-05-27 08:52:54.531409+02,42,2021-06-04 11:28:02.066296
29856,2,3,23,2021-05-27 09:07:54.698513+02,43,2021-06-04 11:28:07.539141
29862,2,3,23,2021-05-27 09:22:54.978636+02,43,2021-06-04 11:28:12.937908
29868,2,3,24,2021-05-27 09:37:55.27907+02,44,2021-06-04 11:28:18.345021
29874,2,3,23,2021-05-27 09:52:55.579527+02,44,2021-06-04 11:28:23.686824
29880,2,3,24,2021-05-27 10:07:55.778706+02,44,2021-06-04 11:28:29.461955
29886,2,3,23,2021-05-27 10:22:55.998557+02,46,2021-06-04 11:28:35.078669
29892,2,3,23,2021-05-27 10:37:56.291517+02,48,2021-06-04 11:28:40.644252
29898,2,3,23,2021-05-27 10:52:56.498608+02,48,2021-06-04 11:28:45.984819
29904,2,3,22,2021-05-27 11:07:56.798138+02,49,2021-06-04 11:28:51.355614
29910,2,3,23,2021-05-27 11:22:57.034217+02,47,2021-06-04 11:28:56.800032
29916,2,3,22,2021-05-27 11:37:57.334628+02,49,2021-06-04 11:29:02.212842
29922,2,3,23,2021-05-27 11:52:57.63552+02,48,2021-06-04 11:29:07.637743
29928,2,3,24,2021-05-27 12:07:57.928815+02,47,2021-06-04 11:29:13.525538
29934,2,3,24,2021-05-27 12:22:58.232638+02,47,2021-06-04 11:29:20.202352
29940,2,3,24,2021-05-27 12:37:58.523606+02,46,2021-06-04 11:29:26.216805
29946,2,3,24,2021-05-27 12:52:58.81093+02,46,2021-06-04 11:29:31.885482
29952,2,3,23,2021-05-27 13:07:59.035477+02,46,2021-06-04 11:29:37.755801
